,y
6228,4
5736,3
17359,2
8406,4
2708,4
2317,4
120,1
12486,4
8292,4
17067,0
6209,3
6801,2
12746,3
7060,3
75,4
6329,4
883,2
12186,4
9084,1
7348,2
9521,1
8940,0
11213,3
10167,1
13132,0
2159,4
182,2
1058,3
14701,2
15028,2
15396,3
16224,0
3622,2
4426,4
16970,2
14400,4
483,0
17002,3
10629,3
224,3
8038,0
17154,1
10217,1
9060,4
7635,4
12330,0
6467,1
331,3
8441,4
5282,0
4512,1
784,1
1164,0
13322,3
11739,4
15758,0
6105,2
6851,0
15626,3
15322,0
13784,2
12709,0
7045,4
14636,2
520,3
11619,3
7268,4
16137,1
5807,4
1005,0
11900,4
16287,4
15844,4
833,1
1939,4
6040,1
8801,0
5330,3
1530,0
14170,4
14441,4
2493,0
8123,0
16861,2
4606,2
15316,1
85,2
13829,3
7134,0
17611,4
12164,4
7052,2
6176,2
13166,3
17068,4
2048,0
3260,0
9337,4
13587,0
13436,3
9332,0
14528,0
9418,0
9317,2
11610,2
6974,3
10492,2
7241,1
2750,0
7599,4
6854,2
15899,0
13544,0
2358,0
9365,0
3129,4
10975,0
2604,3
5023,4
485,0
11233,0
21,2
7100,4
7358,0
11306,4
12670,0
5485,0
2884,4
5430,0
6124,2
16875,2
14289,0
11750,1
8,3
16918,4
5875,2
12318,0
6086,2
5119,1
482,4
17702,1
9585,2
78,2
8684,3
11919,2
7027,0
11128,4
6589,3
16530,4
165,1
320,2
6008,2
16281,1
2311,4
9530,2
15349,4
2354,2
10997,4
511,0
12964,3
13023,4
8012,0
2933,0
7875,4
17841,3
16701,0
14512,4
4319,3
7919,4
11483,0
7776,1
16208,1
12560,0
11673,4
7863,2
7908,2
4111,0
10044,4
5191,4
10749,1
13086,4
8533,0
17875,3
9381,4
6675,0
12536,1
13309,1
17500,1
15107,4
16722,4
10344,0
1669,2
9604,3
8829,0
3274,3
14285,1
3765,4
2235,4
3984,2
10228,0
12040,4
11241,4
14875,3
2760,0
11964,0
16600,2
3345,4
9356,3
12300,4
1579,0
4030,0
284,0
14717,0
7469,3
17008,4
9855,4
2222,0
12079,0
3344,2
4838,1
14088,1
15049,2
6761,4
2238,0
13041,0
5165,1
2970,0
17521,4
6856,1
7473,0
10115,1
12382,2
13557,0
16712,2
15645,4
17505,4
9315,4
6322,1
17218,3
10008,4
9369,0
14459,2
3346,0
17357,4
3726,1
12190,2
17110,0
8022,4
16223,3
13052,4
10443,0
5479,0
9570,4
1403,1
3107,4
12097,0
12631,2
2345,0
3580,0
13759,4
2005,4
17285,4
1898,0
3476,3
8686,3
12981,0
9033,3
10782,3
14157,4
13333,4
2118,1
17412,4
457,3
15384,1
11022,3
4082,2
17469,4
1400,2
1408,0
9164,3
14323,1
10392,4
7904,1
11088,1
11653,4
11757,0
5791,1
10699,4
2798,2
12135,2
5741,1
5960,2
12373,0
16255,4
1369,4
14615,2
17493,1
599,0
4547,3
15460,0
16774,3
11828,2
1761,0
15172,4
2564,4
14603,1
9221,1
4129,4
6840,4
3186,2
12609,4
6886,2
16133,4
4393,0
5398,0
1231,4
614,0
16770,1
3076,1
12794,3
14089,4
3870,0
9414,0
3448,3
14188,3
10646,3
11552,2
11487,4
11074,0
4092,4
12967,2
16935,4
17562,3
5634,3
2936,4
14958,4
11553,2
17190,2
6661,4
8007,3
4409,0
11914,0
6983,0
4351,2
14949,1
10197,4
9202,4
1656,3
11060,3
8626,3
5493,0
12264,0
15473,2
8318,1
2672,0
13702,0
14303,0
12714,2
204,1
3065,4
1156,0
14776,0
6447,4
908,4
110,0
13950,4
10387,4
15657,1
6717,0
5879,0
12246,0
15304,2
2962,1
13245,3
10881,0
12928,3
10058,4
625,4
290,4
17079,0
15777,2
15093,0
16213,2
950,3
1223,0
2516,2
2625,4
2551,0
11160,1
15558,4
16805,0
22,2
9250,4
6201,3
13414,4
2985,4
9205,4
10942,2
10245,4
13107,4
14406,4
3287,0
17435,4
13522,2
3257,0
8192,1
16952,0
6170,3
17248,0
14584,4
11660,3
16211,4
11366,3
7277,4
14110,1
11372,0
15145,1
12346,0
15285,2
4509,4
128,4
12061,0
10992,4
14887,4
3125,2
16090,4
12628,0
10877,3
17175,4
12360,4
11423,3
15891,1
17304,4
988,2
4518,4
4485,0
17701,1
12344,4
2968,2
9907,3
7792,4
1359,0
4808,0
17577,4
3638,4
13720,4
11756,0
3732,0
4822,4
14007,4
9151,0
17101,4
3833,2
14455,3
16493,0
4153,4
7360,2
6755,0
13390,4
10021,1
11264,4
7085,0
16194,0
16801,0
8846,0
9311,4
9111,0
4823,0
4207,4
1392,4
13145,4
7884,4
2412,0
65,3
4904,0
11564,3
6359,2
7959,0
14172,0
15854,1
14113,4
2788,4
10027,2
612,0
9442,1
9125,2
12244,4
15614,4
1791,1
9092,4
12857,4
13616,1
903,0
15528,0
12889,1
15995,0
10135,4
1371,2
6625,0
4997,3
1180,3
16425,2
15982,4
987,1
17694,4
5472,2
11742,0
3397,0
3764,3
7235,0
10616,0
13373,3
2975,0
5635,3
16373,0
14666,4
16818,4
12786,4
15514,1
17265,0
12551,0
13062,4
3753,4
12108,0
11559,1
13802,1
12637,0
16549,3
13870,4
2272,4
15338,1
17282,0
5370,3
8070,0
13657,1
16212,3
3113,0
5872,0
8401,4
2705,0
3564,2
12234,4
9376,4
15150,3
4063,2
9358,2
10444,3
16931,0
12963,0
5455,0
6044,2
17167,1
10714,0
14058,0
11219,0
13751,4
1692,3
5288,2
11550,0
8775,2
1648,0
351,2
3653,4
6108,1
11477,0
13337,2
7182,0
14507,3
14222,2
14221,3
9109,0
17813,3
8821,4
7653,1
11502,0
6860,0
4526,2
12607,4
9079,3
1065,2
9441,4
13238,2
2769,2
10744,1
17293,0
14765,1
3418,4
17915,3
782,0
5587,4
14934,1
6111,4
10016,1
2413,0
17895,0
17680,4
1311,3
8423,4
16901,0
14847,1
11471,0
5724,4
3612,3
12034,4
17754,0
8484,4
16921,2
17511,4
4624,0
15298,4
1876,0
13755,1
2087,0
3897,2
1905,4
646,3
8630,0
17309,4
13954,0
1130,4
12821,0
6873,4
6969,4
727,0
10574,0
13800,4
3651,4
302,3
4644,3
14532,2
16050,0
17592,0
9827,4
753,0
8957,1
17237,2
187,4
9951,2
192,1
9962,2
9009,3
7122,4
7347,2
2460,4
2632,1
15258,4
16116,0
11203,1
1114,4
17826,4
16301,0
2917,1
5517,2
17697,3
12509,3
4850,1
9022,4
8989,1
8341,0
8898,1
17615,4
2073,4
8971,2
14736,1
8262,3
2585,4
3283,4
16750,1
17900,1
13197,0
522,3
9508,2
8620,4
11426,4
15755,3
3716,4
4341,0
7529,0
4686,3
6605,4
7975,2
4820,0
9095,0
12874,4
10352,3
13143,1
1896,1
7822,0
13463,4
5498,4
6340,3
16027,0
10747,4
5122,1
15358,4
10236,1
740,3
2588,3
1798,3
2416,1
15803,4
13997,0
17186,4
10734,4
12156,4
11479,3
15556,1
15391,1
10780,1
8042,4
2448,1
12389,1
7256,3
657,4
6331,4
6916,4
4145,1
9256,0
16751,1
8598,3
13553,0
12923,1
4295,1
1144,3
11421,4
6541,4
8601,4
7315,0
9796,3
5131,4
5232,1
668,2
14688,0
465,0
891,4
4738,4
16081,4
8257,2
11285,0
8199,4
9480,4
16516,4
11637,1
4948,4
2387,4
5629,2
1552,4
8315,4
3797,2
17852,4
16470,4
10356,4
4884,3
13213,0
13076,2
14330,0
17863,2
16469,4
9108,0
9267,1
4238,4
13947,4
394,1
13477,3
12329,4
7862,4
8722,2
14139,3
12199,3
14241,3
5127,4
5474,3
17840,4
10557,0
16585,3
5231,0
2888,0
6018,4
14561,1
5970,4
13758,2
13127,1
15408,0
3717,0
6080,1
15132,0
4083,2
16453,4
12422,0
964,4
10887,1
11872,4
14076,0
16316,2
14356,3
2780,2
8019,1
4578,1
4913,2
10467,1
16447,4
11140,3
10100,0
3850,4
14720,4
13289,4
6011,1
15114,4
11522,0
3841,0
13568,4
1694,4
7825,4
6241,4
9398,2
14264,0
7081,0
10313,0
11635,0
7841,4
10609,0
8523,0
1477,3
15284,4
2530,1
14710,4
9403,3
6130,0
1057,3
2987,2
13730,3
859,2
17538,4
8342,1
12298,3
2192,4
11835,3
5113,0
4609,0
9417,1
7788,0
6419,2
11634,0
6823,0
7138,4
5524,3
1397,4
6233,3
5803,3
6652,1
11538,1
4353,0
8217,0
4662,4
10751,1
7892,1
10234,0
16403,0
3443,1
9833,4
5835,3
8802,1
10131,0
10050,1
12660,4
17250,4
14019,1
8929,1
14741,4
1271,4
9546,2
830,4
3853,0
718,2
9241,1
14637,2
15387,4
10162,0
7013,1
14344,4
14616,4
234,0
14397,2
14880,4
14628,4
12094,3
666,1
527,3
10448,0
17591,4
13614,0
11807,0
14793,0
13193,2
8994,2
7461,0
5680,2
17447,1
8043,2
9691,3
14790,3
5869,2
167,4
1501,1
1121,0
4265,3
6645,0
6197,3
13946,4
3610,1
11080,1
9777,0
1714,4
7865,2
8285,0
3531,2
7623,0
14652,3
9487,0
4058,0
9888,0
11045,0
12704,2
765,3
5598,0
5088,0
3787,0
4800,3
8660,0
10434,2
15950,0
3044,0
3814,0
11081,4
2064,0
8036,4
3503,4
15041,4
9517,1
16045,4
16160,3
3668,1
8010,4
3140,0
8004,1
16828,1
4716,4
10600,4
14273,1
16196,4
10766,3
5982,3
15292,4
2738,3
6255,4
15823,1
5810,2
6250,1
3862,0
1355,0
11339,0
2831,3
2926,1
5435,0
2861,0
4144,0
6543,1
9039,4
16405,0
3400,1
6812,1
9937,0
6422,1
2504,0
4952,1
16004,4
4066,4
1959,1
12630,4
325,3
2167,4
6266,0
15987,0
8859,3
6586,0
9537,4
1731,0
9446,1
7170,4
1817,2
13825,1
2934,0
17531,0
13745,4
15299,0
5275,4
14877,1
10739,4
11136,0
17372,0
15653,1
12662,1
11415,4
6528,2
12065,4
9853,3
13222,2
1847,4
6564,4
2472,1
13985,4
11939,0
16065,4
6678,2
5089,4
3929,4
17207,4
7658,4
13636,1
2824,0
8976,4
6563,4
9797,2
14845,3
10277,4
10684,4
6774,4
10680,3
9998,4
2144,2
9350,4
7023,1
13502,3
2397,4
2214,2
8543,0
16472,4
1617,0
13631,0
6512,4
1480,4
16587,4
10518,1
17199,0
5420,4
2954,0
8880,2
14111,4
14469,1
16176,0
13860,3
3414,0
13964,0
13783,4
9394,3
2263,0
14895,4
11330,4
6227,0
2501,0
16326,0
7945,1
13026,1
4446,1
13941,4
10621,3
10732,4
8343,0
2455,3
9981,0
8398,0
4303,3
13546,4
4107,2
11129,0
16950,4
9694,4
15721,2
16236,4
5996,4
2814,0
13762,0
8848,4
12691,1
3909,3
9591,4
17125,0
6252,2
15972,4
1469,4
4707,4
15013,3
6493,2
1203,0
10150,1
14092,2
4283,0
2209,3
13943,3
9919,0
12924,0
14535,0
8647,3
583,0
7179,3
5496,4
13064,4
10589,4
4617,1
12219,3
2394,3
896,3
14247,0
3561,2
10864,0
8923,4
17275,4
9224,4
2444,2
7148,2
4751,0
8429,3
2414,1
11252,2
12984,2
1280,1
10649,4
3509,4
16340,0
13158,4
1236,1
1850,4
4051,2
932,0
2282,0
10533,4
17169,3
3733,3
5995,4
10995,4
7150,0
4579,0
850,3
17536,0
8194,4
8345,3
10173,4
2488,0
5866,0
9188,2
9970,0
14984,4
9946,0
9013,2
6368,0
980,1
7894,2
15733,2
12588,4
4073,4
3705,0
4793,0
3138,4
17064,1
17838,4
13340,1
323,4
7583,3
15520,3
8394,0
5042,1
14083,4
410,0
15895,2
8706,4
14329,0
7787,2
7750,2
11759,0
885,4
1197,3
13479,0
9821,3
11070,2
4439,3
10833,4
8948,2
15071,2
7724,4
5406,1
12345,3
10620,4
4886,1
10846,4
2982,4
10047,2
8488,4
14318,4
7651,3
17437,0
4425,0
1286,4
6069,0
7690,1
2418,0
16586,0
11376,3
16520,1
7697,0
9676,3
15306,2
4430,4
4281,2
17795,4
6852,0
9660,2
13272,2
10288,1
12111,0
17899,4
3938,0
14784,0
4912,2
6950,0
7015,2
6174,0
7123,0
6777,0
5107,1
14614,2
8309,1
15416,0
7325,0
10116,4
13324,1
8509,2
7396,1
14813,0
343,1
7868,2
3220,0
17414,0
1660,3
4618,0
4837,4
15860,0
5057,0
8014,3
8967,0
1665,4
15227,2
6547,3
10641,4
8979,4
11664,2
278,4
14574,1
15894,0
5423,4
14936,1
17644,3
10696,4
5339,0
178,0
289,2
14428,2
7463,1
15806,2
17480,3
3823,4
14609,2
10280,3
10405,0
6680,4
5300,2
16406,1
10562,4
10198,2
10702,1
15655,4
16948,4
10622,0
2156,1
16348,4
2185,4
10358,0
4757,3
17427,1
8337,0
16686,3
16856,3
7487,3
17415,4
13029,1
4974,4
6857,3
16912,1
4941,1
12002,4
10477,0
7515,1
2563,4
12491,4
9191,3
11201,0
1778,4
4702,2
1381,1
1594,2
7070,1
17846,4
1294,3
17221,0
6102,0
14533,2
9679,4
767,0
17759,3
2643,0
2774,4
11515,4
6258,1
13539,2
15789,2
17597,4
3163,3
5531,2
14513,0
4971,0
10084,3
13549,4
3285,4
7125,2
6841,1
1673,3
11938,4
3770,0
13256,2
7549,2
10822,1
9377,4
17194,4
796,0
15236,3
12181,0
4514,4
4379,4
13810,4
1542,2
12106,0
13376,0
16815,4
16669,3
14619,3
5710,1
10603,4
8579,4
8958,4
7833,3
6300,1
14970,4
11072,0
12913,0
6290,0
14396,0
16505,1
17123,0
16726,0
16369,0
2131,4
12915,0
11510,3
5825,4
10446,2
12076,3
12591,4
11103,0
10630,4
6350,3
12845,1
12412,3
13628,4
6147,0
10074,2
17884,3
14198,4
15188,0
7411,1
214,4
13348,1
2115,1
1276,3
1209,0
9883,1
854,2
7286,2
1277,0
8450,2
8645,4
2101,4
11513,2
4600,4
7140,0
17238,3
2147,0
14651,4
12780,2
15759,2
17717,1
5082,1
5150,3
12407,3
4277,4
10007,3
4983,4
16772,1
13805,4
8808,2
8430,3
11457,4
13317,3
1220,4
16651,4
12270,0
16796,4
3822,1
1757,2
11143,4
15936,3
286,4
14114,0
16220,4
10229,1
9538,0
16355,0
13742,1
9133,4
7644,4
4199,0
3256,1
9557,4
6529,2
11082,4
5235,4
7007,1
2465,0
7669,3
15524,4
748,0
15461,3
13662,4
15037,4
4114,0
3172,4
14331,4
17598,4
14715,1
6349,1
14538,0
2838,2
9731,0
14418,3
11191,1
8047,0
16122,1
14612,2
7925,0
3820,1
9454,3
15599,4
10615,1
13740,3
5130,4
15835,2
3310,4
10717,4
13347,0
11974,1
5415,4
3196,0
14143,4
6393,0
17466,1
10617,2
17378,1
9438,1
13291,2
16000,4
3616,1
9624,1
8367,1
5465,3
965,2
2069,0
3649,0
1857,2
2790,4
16616,0
10105,4
13457,2
16335,1
4461,4
14082,3
11187,1
12410,3
11,0
9479,3
1044,2
17351,3
9825,4
7579,4
7572,4
12929,4
2940,1
13370,2
12866,1
17871,0
10209,2
14109,4
3689,1
4417,3
5519,4
2990,4
11566,1
16062,3
6936,4
16745,2
1868,1
10370,2
10430,1
14102,4
16642,1
17673,4
8183,0
12074,3
7753,3
1651,3
1104,3
3723,1
13176,4
4119,0
15,0
16044,4
7877,0
4577,2
10733,4
3545,0
12683,0
2471,3
13192,0
3836,3
10777,0
11271,3
575,3
15862,4
13960,0
13684,2
11933,4
15379,1
15841,4
5562,0
3319,4
15662,0
10711,0
4627,0
5077,0
362,1
13396,4
12803,4
15057,1
9178,0
8643,2
13063,2
8478,0
13901,1
16947,0
14714,0
9179,0
8259,2
2647,4
17379,1
14956,4
13613,0
15222,0
15027,4
2852,3
15414,1
9728,4
9303,4
3295,2
17487,2
14255,4
13490,0
601,0
3941,4
8888,0
4125,4
5021,4
11153,4
7713,1
8909,1
3669,4
10499,4
5242,3
4963,0
17569,0
3748,0
17181,1
15474,1
5177,3
14751,0
9706,3
9783,3
7747,1
4320,0
16085,1
17403,0
1647,1
7121,1
9787,4
9474,0
3185,2
12413,2
2402,4
13413,0
1353,0
9864,4
1024,4
11412,3
13385,4
9640,4
5860,4
7465,4
10210,3
1112,4
4945,0
14928,4
3188,3
9132,3
7064,0
7336,1
11125,3
10211,3
5863,0
2421,0
893,1
8607,0
2724,4
7559,4
11439,1
9559,4
1089,4
4105,3
12892,0
12157,0
13733,0
12641,3
2630,0
12474,3
14812,2
12319,3
5159,0
15155,3
10647,1
10583,4
12750,3
9500,3
14841,4
12887,0
10025,4
12078,2
14755,3
16561,3
15357,4
1094,4
3704,4
13955,4
7538,3
10014,1
1018,4
12119,1
7990,4
10838,4
15452,0
3747,3
8725,0
1198,0
8798,0
6566,2
15799,0
329,4
11320,1
13697,1
10633,3
4394,4
16896,2
15507,1
15085,1
10367,1
3288,4
17566,1
1639,4
6749,4
7314,3
15609,3
3025,0
11447,4
16420,4
7156,0
2409,0
9851,0
13509,3
17133,0
14159,3
17406,1
1908,3
4504,4
6514,3
10682,1
13514,0
1917,1
5597,4
12427,0
17148,4
15701,3
7276,0
11714,3
5708,1
7498,3
10193,3
16698,2
6496,4
10459,0
5772,3
6596,4
7137,2
1884,3
15917,4
17449,4
17655,1
1008,4
5638,2
7997,0
11824,1
8448,4
4872,3
12810,4
15169,1
3557,0
3438,1
11379,3
7233,4
11631,0
16120,0
14536,2
12830,4
6912,3
2120,1
4704,0
16533,4
10961,2
13923,4
7253,1
13217,4
15143,0
13542,4
2363,1
17729,4
7076,3
10951,4
1189,4
12036,2
14554,4
17271,4
3792,0
16746,0
1977,4
3771,3
5438,2
16005,4
8977,1
12309,1
9110,4
7160,3
1175,4
3379,1
15937,3
15405,0
9388,0
14937,0
14262,0
10460,1
11797,4
267,2
2896,2
17586,4
6477,4
1116,0
183,0
5233,1
15091,1
15837,4
10009,1
16820,0
13075,2
12719,3
11440,4
17888,0
10435,3
9082,0
15499,1
1562,3
10577,2
3050,2
17628,0
5971,1
11863,1
5993,0
15825,4
966,3
428,1
14955,0
6871,0
12814,0
3783,4
5588,0
17461,0
4867,3
8865,0
9852,1
11188,0
6440,3
17583,0
6666,1
5924,1
17815,0
2182,4
15437,0
17161,1
1909,4
16134,4
12737,4
18,1
13967,2
13756,4
2310,4
16923,0
2079,4
8059,1
1698,0
9409,1
4571,1
5362,2
3350,4
6342,0
12179,0
9148,4
3297,3
15030,4
13349,1
7978,1
11545,4
4386,1
6557,0
3657,3
14743,3
7923,0
2997,0
8120,0
6096,0
12450,0
6374,1
7046,0
81,4
3320,4
16573,3
17589,0
5589,0
4438,1
17749,0
2596,4
5007,4
5978,0
10419,3
9865,1
948,4
16488,2
5673,1
12468,2
3477,4
15233,2
2927,4
1873,0
5174,0
14780,2
14117,2
10445,4
15462,0
8716,1
6262,3
4947,1
16040,4
14162,3
14828,4
11574,1
16532,0
11162,3
8252,3
3023,2
4541,3
10225,2
5064,0
11991,3
3772,4
12579,3
7204,0
1951,4
11032,0
14672,4
4344,4
15456,3
17873,4
10536,4
15423,4
4060,2
17247,1
5385,4
17712,0
13271,4
14210,4
17128,3
858,4
7117,0
6141,4
4039,0
935,4
8899,2
2473,1
5401,0
16141,2
10532,0
4256,4
4406,0
14735,4
2659,3
3336,3
15909,4
17858,0
3041,4
6756,2
17360,3
10937,2
497,2
15112,0
17581,4
10905,4
6981,4
11340,4
7356,3
13361,2
15418,2
9632,4
10849,1
10291,3
4853,1
7353,3
9460,3
14534,0
11787,0
10756,0
644,4
180,4
5647,0
2031,2
6464,0
11033,4
4227,4
4657,4
14894,3
12934,3
11436,0
12692,4
17761,4
16087,0
12442,1
17889,2
12418,3
2880,3
13927,2
271,3
15818,0
10306,4
7230,0
9990,1
11688,4
397,0
10803,3
2313,0
9077,3
9926,4
14038,1
9653,4
13611,3
13674,1
10900,4
5740,1
13999,0
5511,0
11449,1
5904,4
6638,1
3713,0
9877,0
6156,2
1854,2
4905,0
837,3
12163,4
3678,0
11709,1
1895,3
14301,4
10793,3
5660,4
16385,3
2629,0
8544,0
7835,4
12496,3
723,3
2796,0
1263,4
13624,4
11717,0
16260,3
1163,3
3650,4
11092,4
8242,0
8407,4
15502,3
2199,0
17550,0
9294,0
8246,1
7195,4
5084,1
16229,4
5867,0
9120,0
10810,4
9528,4
11237,3
12751,2
8110,2
5433,0
6312,4
16366,0
15237,0
11955,0
8819,2
63,3
16529,4
12302,0
16309,0
5668,3
11558,1
1115,0
10339,4
12007,0
15478,3
5241,4
11356,4
17005,1
17364,4
4500,4
287,4
13276,0
1499,4
4730,4
9857,1
9174,4
3818,1
1582,4
6542,2
13199,4
16146,0
7684,4
10940,0
8937,0
10575,0
11840,4
9532,0
2891,0
7907,3
10417,4
5126,0
16710,1
5822,1
2636,0
14913,1
5624,4
8644,4
13909,0
15567,3
7869,1
15148,1
16543,4
11801,4
1228,1
3192,2
9556,4
14203,0
2575,0
7024,3
735,4
2514,0
12916,0
8816,1
14850,0
4780,0
2274,4
3498,0
11683,2
14411,1
1435,0
13650,2
9891,2
2823,2
7783,0
10765,4
8164,1
5545,0
10721,3
8002,4
12240,1
15266,4
13643,0
5877,4
16103,3
15618,2
8179,0
10152,4
6984,4
13008,3
2709,0
14571,0
8781,3
272,0
16151,4
15203,4
9042,4
9931,4
5683,0
9045,0
34,3
9509,2
14542,3
15429,3
3402,4
10604,4
3800,4
7067,3
3112,1
8233,0
5252,4
15165,4
5499,4
9661,4
13501,0
2458,4
9031,0
6568,0
1793,3
3969,3
3150,4
17882,3
2671,0
9135,2
5274,4
685,1
572,2
16521,0
10580,2
2054,4
11676,0
10250,0
4498,4
13652,0
5954,2
14789,1
14250,1
14054,4
3906,2
5440,2
3721,3
8806,3
3811,4
1192,3
6759,3
5453,0
13399,4
9090,4
10908,0
8931,4
17081,0
1416,0
16926,4
6182,0
2520,4
2024,0
14670,1
4790,4
6506,0
4299,3
16131,2
8632,0
1525,1
4473,3
16672,4
12949,0
17855,3
5574,3
15990,0
4071,2
16147,4
5669,4
12054,2
5316,0
14644,4
12457,3
11235,0
14640,1
15961,1
9235,4
7408,4
4136,0
1913,4
4274,4
9983,0
15896,4
2323,4
1009,1
3978,0
10264,0
2132,2
9830,0
13914,0
10759,4
508,4
12217,2
9192,2
447,3
6012,3
14432,2
955,0
5614,1
17643,4
2494,0
10691,1
10285,0
15074,4
5940,2
9752,3
13847,4
6357,3
16110,1
16485,1
14342,1
7630,4
2036,0
8128,4
5976,1
15943,0
9656,0
2066,4
10128,0
13172,0
2174,4
12850,1
4832,4
10625,4
1108,4
15070,0
17633,0
7805,1
560,2
17832,2
7173,2
6590,0
4182,0
13693,3
5765,0
3546,0
28,4
14915,4
11433,1
11789,2
8869,3
4782,0
4646,0
5979,3
1447,3
11549,0
16703,0
13042,0
17529,0
6478,0
13928,1
13045,4
6438,4
6346,3
7950,2
8254,3
14191,4
16163,1
5698,2
9044,1
17291,4
12646,4
16841,3
7449,1
679,4
1070,3
1937,4
7938,0
17820,4
9225,1
5776,3
11834,4
3352,4
546,0
16552,2
6632,4
11181,0
15393,3
6091,3
16547,4
8866,4
11805,2
10013,0
15341,2
14251,4
5361,0
9034,0
6489,0
9334,1
7028,4
9814,0
9760,2
729,3
13726,3
11871,4
15641,0
17525,4
10998,1
12836,3
8289,0
5101,4
10289,0
3043,0
4946,1
6297,4
1910,4
411,0
13778,3
13892,3
93,4
6925,0
16981,3
9622,3
11263,1
11741,0
5689,0
11293,1
291,1
2096,1
3431,0
4855,4
10360,0
6546,4
9987,1
2527,0
12081,1
7615,2
4665,0
8549,1
6253,4
617,2
5627,0
13298,4
16392,0
15373,1
1553,0
4360,0
1118,0
2654,0
10789,1
1990,0
12398,1
12489,1
11546,4
15728,4
17625,2
9121,0
15128,4
2286,3
5558,4
16747,1
14713,0
902,0
4794,0
437,4
4632,3
13244,1
5261,0
15251,1
6620,4
15716,0
13551,4
4849,4
10966,3
5360,2
7476,4
3670,4
5918,4
8797,4
7394,0
10303,2
5299,1
10547,4
16700,1
12127,4
9489,3
17227,0
15410,0
10559,1
4041,1
269,2
14388,4
7218,2
13639,0
12840,0
6095,3
2204,0
1844,1
690,0
2357,4
2702,0
8996,4
7695,4
10845,1
7361,3
8861,0
11093,4
1075,0
13412,2
14858,4
2105,3
15198,0
12851,4
9950,4
7577,2
8056,0
14166,0
4573,3
9562,1
6470,4
15617,1
14606,1
2230,0
3538,3
4753,4
9515,4
5844,2
13476,2
4661,2
4464,0
1631,0
2006,0
335,1
878,0
17796,2
3134,1
12267,4
17417,0
15511,4
403,2
17313,4
17664,3
4784,0
15680,2
14951,2
17859,0
1892,4
3752,3
8670,0
10055,2
9942,0
16494,4
3398,0
9963,0
5563,4
11176,4
2741,0
8287,0
3434,0
14490,4
12122,0
4693,2
2759,3
16427,0
11854,0
6101,0
3067,1
11594,0
8766,0
9572,3
6597,4
413,4
8131,2
4116,1
8610,4
7320,4
11253,3
2026,0
8263,0
3867,3
14771,0
8077,4
9391,0
1166,4
10160,0
16097,1
13619,1
10805,2
14835,0
16975,3
14046,3
16731,0
4603,2
12327,0
906,3
115,3
12843,0
9710,1
1820,3
3439,0
10848,0
13354,2
15174,4
51,4
218,4
10767,4
8723,2
11064,3
2422,1
9104,1
8215,3
11399,3
8178,1
15861,3
494,2
12769,4
2605,4
6508,0
3348,4
8163,4
6454,0
11368,4
11047,0
17616,1
1752,2
7091,1
925,0
13798,3
2392,0
17398,4
10017,1
1317,0
5117,4
15280,4
2682,4
13971,4
15240,3
2904,2
9260,4
4247,3
1998,3
6158,1
10513,1
17202,3
16692,0
7339,0
15193,0
11036,2
16557,4
5050,0
6301,0
5947,4
16990,0
17229,2
16809,0
2873,3
10681,3
13815,4
2787,0
15113,2
11865,0
6679,1
177,1
15352,0
773,1
14378,4
8694,2
10188,3
3572,0
17733,3
927,4
3194,1
12765,0
13626,3
17786,0
16618,4
9651,3
8148,0
10866,2
11156,4
2366,0
7130,0
16646,4
15366,4
15542,2
12153,1
14643,3
10011,3
13156,0
3237,2
930,0
5991,3
15873,1
1498,0
9030,1
4883,4
13953,4
2406,2
16876,4
12446,3
6386,3
1818,0
6059,4
14299,3
9228,0
4232,0
10121,4
1741,0
13367,4
3331,0
11250,0
14725,1
4668,3
5268,4
8791,0
3682,3
5251,2
969,2
6063,1
16675,1
6770,2
7524,3
1700,0
15780,0
12210,2
17476,3
11091,4
4866,4
8943,0
6328,2
11596,1
14881,2
11388,0
9693,1
11396,0
6937,0
1150,0
6802,0
12433,1
4803,0
10125,4
2561,0
11434,1
604,0
6932,3
12825,1
5705,1
5190,0
9326,1
13270,1
6795,1
5422,1
6256,4
5667,4
1800,0
285,0
4659,4
1518,4
11531,0
14085,3
6234,4
14753,4
17630,1
9911,3
1828,3
1950,0
11470,0
12811,1
17593,2
14100,0
5894,4
15946,0
17750,0
1460,3
14737,0
280,0
9802,4
13091,1
1783,3
7782,4
15856,2
7996,0
11633,3
3205,2
14079,3
9261,0
15009,0
14635,1
16248,2
1877,4
703,4
3540,1
10134,4
257,4
7407,4
6714,4
12138,4
1129,3
11059,0
15864,4
10372,4
9881,2
16969,4
11608,1
5487,4
17545,0
16878,0
11267,4
650,2
13686,3
1771,0
13886,4
11490,4
4195,4
12862,0
7146,2
13216,0
11667,4
13066,0
8414,4
16588,1
8411,4
14496,4
7367,0
8388,4
860,0
9361,0
4863,4
13604,3
10712,0
15140,3
12030,4
14501,3
8359,4
6813,1
2385,0
1238,1
9927,2
3430,4
6276,1
3676,3
804,1
9477,4
12741,1
14893,3
10060,0
6076,0
1864,4
9302,0
17173,2
4827,4
3337,3
9145,4
8018,3
9784,0
7500,3
11505,4
11172,2
15469,0
6792,0
3934,0
12014,0
8451,4
15886,4
9106,1
4685,0
5718,4
9586,3
7224,0
12072,2
6378,0
3840,0
8393,4
16565,1
17635,4
16028,3
16763,4
4515,0
7334,0
6355,3
11943,1
